--59712,33.58311061650307,-7.799072799426066
--59713,33.59520661040871,-7.806954614480645
--59715,33.570491629338356,-7.787977999069705
--59719,33.583379458698445,-7.777461843015231
--59720,33.59335829918197,-7.801169200768557
--59723#0,33.58772999410892,-7.7992372435854564
--59723#1,33.58883799413903,-7.79907479895627
--59723#2,33.58944632140216,-7.798973909917518
--59724,33.57124143722934,-7.809102286287852
--59727#0,33.58558944385674,-7.786761122339142
--59727#1,33.585927438018054,-7.787908526141553
--59729,33.59487633271763,-7.8027709692355725
--59731,33.57535045130675,-7.815488835492954
--59732#0,33.56832784985523,-7.807212756759792
--59732#1,33.56822391331691,-7.8075080873098335
--59732#2,33.5679283340995,-7.8083848020638555
--59732#3,33.56784392838522,-7.808601323112189
--59732#4,33.567647050339744,-7.809070086207843
--59732#5,33.56752489990267,-7.809375681572201
--59732#6,33.567476599449144,-7.809492374261982
--59733,33.57118453303261,-7.810894224410405
--59736#0,33.57555880059707,-7.813428720477076
--59736#1,33.5760863737009,-7.8136988360961235
--59740,33.57832103916637,-7.781261389716428
--59741,33.56732252613114,-7.779497976715259
--59742#0,33.58344905045965,-7.800770405846583
--59742#1,33.58319926195266,-7.800624730699617
--59742#2,33.583121158229446,-7.800578076593313
--59746#0,33.58580802287281,-7.7867023525881125
--59746#1,33.586397548729764,-7.786451107320428
--59746#2,33.58654608095197,-7.786358511332021
--59748#0,33.58710333125165,-7.801949799439811
--59748#1,33.587188583632766,-7.8018220047171924
--59748#2,33.5873046712884,-7.801544322141522
--59748#3,33.58740103916754,-7.801316480613689
--59749,33.568502919527404,-7.810672426162903
--59750,33.57096829872296,-7.810306782392765
--59751#0,33.5946473392559,-7.806429079858486
--59751#1,33.59448506404426,-7.8063327078331675
--59751#2,33.59434553718127,-7.806247877171141
--59751#3,33.5941866531518,-7.80614779499291
--59753,33.5894167303738,-7.811534874886007
--59754#0,33.587548027952316,-7.800607441148809
--59754#1,33.58740802383519,-7.800594723445045
--59754#2,33.587084536753096,-7.8005870234272665
--59754#3,33.58685040688316,-7.800586707479122
--59754#4,33.586675636459226,-7.800588048490241
--59757,33.59399179289229,-7.810345852472168
--59758#0,33.5644823546868,-7.811068089636038
--59758#1,33.56490743499386,-7.810338526796638
--59759#0,33.58704256588102,-7.807750195834999
--59759#1,33.587230626291486,-7.8073123715965
--59759#2,33.58745988278671,-7.80677915048214
--59759#3,33.58767449521045,-7.806280072418576
--59761,33.5774436055814,-7.8067567971394585
--59762#0,33.57205817668452,-7.798650981740306
--59762#1,33.57225207395575,-7.798771119102316
--59767,33.5876713314686,-7.807663636394008
--59769#0,33.57822534060937,-7.796418452599907
--59769#1,33.57882538176845,-7.797060812968421
--59773,33.594585530674244,-7.809908568850959
--59775#0,33.57906252210752,-7.80685519406093
--59775#1,33.57877233456825,-7.806718684118337
--59775#2,33.57848187427991,-7.806581963320893
--59775#3,33.578319480557525,-7.8065107148474615
--59775#4,33.578192633930385,-7.80645018299821
--59778,33.57282174154902,-7.8120240626648405
--59785#0,33.56475955082945,-7.805985863161897
--59785#1,33.564878042828965,-7.805731926485201
--59785#2,33.56508680526799,-7.805290371212627
--59788#0,33.57231969033337,-7.808995792131495
--59788#1,33.572141401041414,-7.809521964546543
--59790,33.56806215758206,-7.800531252475
--59791,33.57611904033201,-7.806815214823942
--59793,33.58570979911406,-7.79835522671151
--59795#0,33.58305565119447,-7.794384999167046
--59795#1,33.58386417946522,-7.794819856394011
--59798#0,33.59365136235045,-7.811559237824018
--59798#1,33.5935508649849,-7.811791021172915
--59798#2,33.59339714566443,-7.812153176653374
--59798#3,33.593228903458794,-7.812533957905825
--59798#4,33.59317057964131,-7.812668387184792
--59801,33.59230818578424,-7.8018984258895925
--59802#0,33.59293770539455,-7.8109394579889955
--59802#1,33.59337598420727,-7.809960529047546
--59803#0,33.561364284134704,-7.808751072979736
--59803#1,33.561338904848,-7.808278825348029
--59803#2,33.56132037490252,-7.80778752404358
--59804#0,33.56371460771071,-7.796939562831603
--59804#1,33.5634677054168,-7.7961544110753564
--59804#2,33.56318964052861,-7.795337054832737
--59804#3,33.56278807120556,-7.794414553874554
--59805,33.574039130263444,-7.807442128207234
--59809,33.58563332515796,-7.776042961580975
--59811#0,33.56581213568391,-7.811242272426301
--59811#1,33.56611269563192,-7.811567168238913
--59811#2,33.566239100957915,-7.8117040882206235
--59811#3,33.566418478165254,-7.811872495102763
--59813#0,33.59441620105023,-7.81029745714452
--59813#1,33.59460688166293,-7.81042189730742
--59814#0,33.583529130548335,-7.777891554607653
--59814#1,33.58359206908854,-7.778027298907899
--59814#2,33.584104429323745,-7.7791060239872785
--59817,33.56144391834661,-7.806335610780264
--59820,33.58757334090385,-7.801535111267678
--59825,33.58265959620777,-7.802926903143806
--59829,33.58833024091146,-7.801754065448962
--59830,33.57104653643254,-7.8141266589479494
--59832#0,33.57203995270664,-7.811108856363368
--59832#1,33.572031537989396,-7.810918272249368
--59835#0,33.57337006910443,-7.81288720987538
--59835#1,33.57355322815615,-7.812340714452396
--59837#0,33.595905152595854,-7.803783256358988
--59837#1,33.59613467474192,-7.803204597338401
--59837#2,33.596244629692904,-7.802926648923427
--59837#3,33.59637342175089,-7.802638201335359
--59839#0,33.58132715035423,-7.807932894614142
--59839#1,33.58148824127879,-7.807990697035463
--59839#2,33.58195137481689,-7.808180006479375
--59843,33.57275849789823,-7.812125127950326
--59844#0,33.56705323089305,-7.812286977987287
--59844#1,33.56721416653341,-7.811887128597205
--59844#2,33.56737079289977,-7.811498864326345
--59852#0,33.5871759530173,-7.800946425997866
--59852#1,33.58716442257275,-7.800752404741484
--59856#0,33.572086414735125,-7.779288178197058
--59856#1,33.57215490324199,-7.779227849654182
--59856#2,33.57219415424186,-7.7791932514120035
--59858#0,33.56904933499916,-7.776099505454471
--59858#1,33.569449840312316,-7.776718076347681
--59858#2,33.56987458974004,-7.777463117156206
--59859#0,33.58638050147232,-7.806020203310315
--59859#1,33.58625932928678,-7.805986959137974
--59859#2,33.58593006126425,-7.8059035653986415
--59859#3,33.58561399209739,-7.8058234386171685
--59859#4,33.58537657948375,-7.805763348861791
--59861#0,33.59589852117048,-7.808329385549788
--59861#1,33.59577719936834,-7.8084584375396515
--59862,33.583513805770885,-7.800975212234001
--59863#0,33.589375842909064,-7.7945274755903515
--59863#1,33.58935207822308,-7.794495046781939
--59863#2,33.58876881741486,-7.793697327986539
--59863#3,33.58868976431273,-7.79359056032025
--59863#4,33.588659610433986,-7.793550354470348
--59863#5,33.58820435942743,-7.7929415997936005
--59868#0,33.56531220983056,-7.794392293101473
--59868#1,33.564959469320115,-7.793613131225562
--59871,33.575461598265754,-7.808957270511963
--59872,33.59686100293049,-7.802613141862017
--59876,33.56970277636695,-7.810409362520078
--59877#0,33.59579317158635,-7.806045909607753
--59877#1,33.59564259632977,-7.805956380847937
--59877#2,33.595492314419616,-7.805869219265494
--59877#3,33.595338215957185,-7.8057790930585
--59877#4,33.5950312164727,-7.805582767594944
--59877#5,33.594832577756,-7.805447239426263
--59877#6,33.59468950190489,-7.805321830309451
--59880#0,33.56361100872378,-7.810359969175819
--59880#1,33.56390305857687,-7.810643710077504
--59880#2,33.56411533519705,-7.810856905931819
--59880#3,33.56437899688229,-7.811096007921435
--59881,33.59358847511483,-7.801506127171891
--59882,33.58304723772302,-7.787947831826618
--59886#0,33.57329171518475,-7.802880620828116
--59886#1,33.573128241683264,-7.802753911551335
--59886#2,33.573044941277644,-7.802738685013017
--59890,33.5617315272905,-7.80584935999318
--59891#0,33.5753931028905,-7.8091589922552105
--59891#1,33.57528555161776,-7.809472764849205
--59891#10,33.5740811504712,-7.8130042341028245
--59891#2,33.57510599363002,-7.809998487081084
--59891#3,33.57503319648945,-7.810212602856793
--59891#4,33.575003025760736,-7.810301420384374
--59891#5,33.574977498629266,-7.810376059749085
--59891#6,33.57487384780003,-7.8106784089451935
--59891#7,33.57477865921598,-7.810946379041387
--59891#8,33.574545770347434,-7.811638696485263
--59891#9,33.57440675934509,-7.812048731251046
--59892#0,33.57348562473237,-7.812231851622446
--59892#1,33.573623995759185,-7.812290614938609
--59893,33.56671630230051,-7.8068498805235205
--59894#0,33.57142704414528,-7.813073477466536
--59894#1,33.57160069975789,-7.8131909068195355
--59894#2,33.57192987943339,-7.8133219384244486
--59894#3,33.57227131529326,-7.81343319458298
--59899,33.57164748119054,-7.803475306303484
--59900,33.57803523048192,-7.797922116153181
--59901#0,33.574441101173115,-7.797275280042518
--59901#1,33.5742935983409,-7.797595381583852
--59901#2,33.574200697647996,-7.79782669963074
--59903#0,33.57274965797368,-7.804248975366237
--59903#1,33.57293351931403,-7.804329723742923
--59907#0,33.59222543405855,-7.800348296066799
--59907#1,33.592166340248426,-7.800485652045474
--59907#2,33.592072710520846,-7.800698058941976
--59907#3,33.591997340480134,-7.80086829232361
--59907#4,33.59188360598795,-7.801137337317308
--59907#5,33.59178647914461,-7.8013519464846715
--59907#6,33.591621362315585,-7.801716748659066
--59909#0,33.59347832622119,-7.806540987334984
--59909#1,33.593593740624186,-7.8062859307194055
--59912#0,33.58673243802625,-7.787244579744766
--59912#1,33.58668157659736,-7.787042599262066
--59912#2,33.58662338032804,-7.786856023266628
--59912#3,33.586555767918306,-7.786656540686411
--59912#4,33.58649595672866,-7.786489276419098
--59914#0,33.57407356835725,-7.815903201245761
--59914#1,33.57418330921773,-7.815590326684688
--59919#0,33.5631760280509,-7.806181856641827
--59919#1,33.5628988436111,-7.806000378328872
--59919#2,33.562852378422946,-7.8059704230152285
--59919#3,33.56256585776018,-7.805784119063807
--59919#4,33.5624457329022,-7.805700559993125
--59919#5,33.56221428726252,-7.805539246326812
--59921#0,33.595629284141744,-7.800227023084632
--59921#1,33.595379310073646,-7.80006225765635
--59921#2,33.59523709297691,-7.799970145343647
--59923,33.56641664123261,-7.808866451135309
--59924#0,33.56603997219911,-7.80141622666129
--59924#1,33.56610664656214,-7.80126986672621
--59924#2,33.56637302323693,-7.8005212142577625
--59924#3,33.566455494755225,-7.800255482209408
--59925,33.57523592003346,-7.811172565860776
--59926,33.578174601889906,-7.806918378140802
--59929#0,33.57226559574022,-7.780182372807121
--59929#1,33.57202205199823,-7.7827891044554764
--59929#2,33.570713236907515,-7.780808616642959
--59931,33.59568548176788,-7.807784740443388
--59937,33.59146352547574,-7.803514384807814
--59939,33.57392193758254,-7.809705139500165
--59940#0,33.58163066795738,-7.798629862745051
--59940#1,33.581901710682544,-7.798558546017046
--59942,33.57857408311236,-7.806557743749857
--59944,33.595551442131146,-7.803643837215708
--59945,33.57151088941442,-7.805300135948387
--59946#0,33.564719454033664,-7.794730617781557
--59946#1,33.56384345567778,-7.7951284604206075
--59948#0,33.58347551306886,-7.8015096624701075
--59948#1,33.58352673559518,-7.801285795796202
--59950,33.58305006202351,-7.8088096975426184
--59952,33.572183837507495,-7.774963975603288
--59954,33.57151730707091,-7.78960646603998
--59957,33.59455629198436,-7.800065573045331
--59958#0,33.58478672947804,-7.802578785991536
--59958#1,33.584993805489916,-7.802048245138611
--59959,33.570790016039766,-7.808124727426349
--59960#0,33.59369127571407,-7.804366340359137
--59960#1,33.59376976667256,-7.804182592646389
--59960#2,33.59395490099501,-7.803769984287146
--59963,33.57395498361642,-7.811285371701389
--59964#0,33.58592953731945,-7.797978802610462
--59964#1,33.58580985900672,-7.798257397195
--59964#2,33.585729073787256,-7.7984454750796015
--59964#3,33.58571655451178,-7.798475066195131
--59964#4,33.58565345044828,-7.798626476892482
--59964#5,33.58552318443444,-7.798947995720111
--59964#6,33.58547066055511,-7.7990652081459535
--59965#0,33.56804397104429,-7.793084993215148
--59965#1,33.56782680118238,-7.7924102586521995
--59965#2,33.56769962324641,-7.792020738938997
--59965#3,33.56756053724566,-7.791871202089225
--59965#4,33.56693372149705,-7.791509761717137
--59968#0,33.595675306309666,-7.807608570095267
--59968#1,33.595586424587935,-7.80767854996984
--59971,33.58635733186998,-7.808256923107472
--59973#0,33.57523941665401,-7.80999746405857
--59973#1,33.5758639999686,-7.810291654341764
--59973#2,33.576294257443074,-7.810504473285408
--59973#3,33.576678865053346,-7.810697017794125
--59973#4,33.577236418371186,-7.8109704799304165
--59974#0,33.58538870998562,-7.805908221766509
--59974#1,33.58584542055733,-7.806151279306797
--59976,33.568049510263776,-7.810509284385315
--59978#0,33.57517031162841,-7.807184901698943
--59978#1,33.57487080131064,-7.8070636086874945
--59978#2,33.574595019938016,-7.806962030185188
--59981,33.568005565515065,-7.778287235154682
--59982,33.579270229674826,-7.803427865496371
--59986#0,33.585253437768266,-7.805759657720323
--59986#1,33.58488357885786,-7.806498139103687
--59986#2,33.584615105932585,-7.807126386099922
--59988,33.57478757894867,-7.777055325086622
--59989,33.5663321928971,-7.812570492464812
--59998,33.57516680695213,-7.802684714338341
--59999,33.594167024073506,-7.800444916002053
--60000,33.59002399707995,-7.804358640114848
--60006,33.59005467500093,-7.805162984467923
--60017#0,33.577982691185525,-7.797722004169531
--60017#1,33.577979954305455,-7.797960163013137
--60017#2,33.57802272243364,-7.798417171857298
--60017#3,33.57803176754876,-7.798494193411655
--60017#4,33.578065988285935,-7.798823425387209
--60017#5,33.578104869829936,-7.799159057913657
--60017#6,33.578144416938166,-7.799637769876457
--60017#7,33.57815206938268,-7.799729356838953
--60017#8,33.578172820254586,-7.799971931932515
--60017#9,33.57823254689236,-7.800420734972134
--60022,33.578940412030136,-7.807856887009173
--60026#0,33.56435634570682,-7.7967036754280254
--60026#1,33.56365785024264,-7.797029334293943
--60030#0,33.59555211149442,-7.801150916915644
--60030#1,33.59531400581694,-7.801019500737828
--60030#2,33.59507748765298,-7.800884399170867
--60030#3,33.5948741785853,-7.800760693162358
--60031#0,33.57504004317801,-7.815782906231649
--60031#1,33.57528975140708,-7.8159125596582735
--60033,33.579420684384424,-7.802805370855124
--60034,33.577377394760035,-7.805185149875505
--60038,33.57798564133238,-7.806290011118243
--60039#0,33.58487560927975,-7.8026673186085045
--60039#1,33.58510381693373,-7.802652097538018
--60040#0,33.571600668498604,-7.814759268625855
--60040#1,33.571267535864486,-7.814582604722702
--60040#2,33.570897691139095,-7.8144995300607345
--60040#3,33.57055461891617,-7.814546884035388
--60041#0,33.59377940674586,-7.807358238938013
--60041#1,33.59337430466586,-7.807107762054357
--60042,33.56545709714684,-7.7985242572127405
