-1052626806,33.54420324071665,-7.679905721876024
-1052626807,33.544094133912594,-7.680127418282712
-1052627498,33.54379447693296,-7.6808582132100875
-1055614810#0,33.548287173592925,-7.677338965374226
-1055614810#1,33.54744601229408,-7.677103303162308
-1055730398,33.546654580443054,-7.674080961175123
-1057081566,33.55823752653701,-7.678099365309937
-1057865959#2,33.54969265350381,-7.674557804080425
-1057865959#3,33.549860423381084,-7.674164146688561
-1058455323,33.54640231574276,-7.6812058929705485
-1058515005,33.55025791115826,-7.679567839301903
-1058515006#0,33.55021579163189,-7.679998891666942
-1058515006#1,33.55039554714771,-7.679594288619879
-1058839385,33.545270912422424,-7.672184959342762
-1059169114,33.571875283022884,-7.672091682934725
-1059253558,33.56860879587617,-7.676086463264449
-1061055283#0,33.54826429150253,-7.674853518581505
-1111170284#0,33.54985312624667,-7.6763982727204985
-1111170284#1,33.548529236644264,-7.675786967642837
-1111170285#0,33.548282570487785,-7.676933514330958
-1111170285#1,33.54840627821799,-7.676416244377418
-1111170285#2,33.548621901480026,-7.675765735486389
-1111170286#0,33.54963118056242,-7.677056640924919
-1111170286#1,33.54831352883439,-7.67643801561049
-1111170286#2,33.54774840330638,-7.6761748872976225
-1111170287,33.54776311397801,-7.676285493938493
-1111170288,33.55005704260167,-7.675757840787713
-1111172727,33.54606252843569,-7.66440083973457
-1111172728,33.545530596507405,-7.6644079472649675
-1112276363#0,33.555528663404104,-7.676328670412832
-1112276363#1,33.555311272821484,-7.676965900420532
-1112276363#2,33.555029734630736,-7.677791046928021
-1112276363#3,33.554925059005605,-7.678097910245173
-1112411970#0,33.57139350679475,-7.6792718558411925
-1112411970#1,33.57153534598552,-7.678982360850297
-1112411970#2,33.571608255444794,-7.678817058756815
-1112411970#3,33.57170022189313,-7.678612141906582
-1112411970#4,33.571858143102524,-7.678241057932216
-1112411970#5,33.57217386581184,-7.677563961442601
-1112411970#6,33.572257191710186,-7.677369301101696
-1112411970#7,33.57233082182219,-7.67719568947386
-1120685269,33.549811476985326,-7.674368574023793
-1120685270,33.55022778350416,-7.675203219078172
-1120685271,33.54948893180229,-7.675055733200486
-1227256412,33.54636348494736,-7.649553647810967
-1228125092,33.55121871267526,-7.674736241701359
-1238801471,33.54117291421622,-7.674632530644687
-1238801472#0,33.541027098218976,-7.674490762960618
-1238801472#1,33.541879522013616,-7.674901871531131
-1268616043,33.55479382486491,-7.665489041653129
-1268616044#1,33.5543708603125,-7.66579101013122
-1268616044#2,33.55533239851623,-7.665353545241902
-1268616046#0,33.55702843502316,-7.664491990111696
-1268616048#0,33.55662085297122,-7.661741860850244
-1268616048#1,33.55696543516711,-7.662866730526084
-1268616049#0,33.55588998992062,-7.662067667771425
-1268616049#1,33.55624300270319,-7.663163423448257
-1268616050,33.5543567954755,-7.664027062165444
-1268616051,33.553646307631034,-7.664352850301217
-1268987470,33.55493855566831,-7.666801384651837
-1269002528#1,33.55387858437906,-7.654173781682163
-1269002529,33.556935286344086,-7.653057157385121
-1269002530,33.556902982389985,-7.652989257655344
-1269002531#1,33.55636339931672,-7.658445139933494
-1269002543#0,33.55768714400526,-7.667185290805132
-1269044662#0,33.5460553250394,-7.649744340806176
-1269044662#1,33.54640402658825,-7.650029397819595
-1270628422#0,33.55968132594168,-7.669027944113982
